asset_name,isin,holding_name,holding_ticker,weight_pct,sector,geo,asset_class
FTSE All-World USD (Acc),IE00BK5BQT80,ORLEN SA,PKN,0.021288,Energy,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Mega Financial Holding Co Ltd,2886,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Snap-on Inc,SNA,0.021288,Industrials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Siemens Healthineers AG,SHL,0.021288,Health Care,Germany,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Saudi Basic Industries Corp,SABIC,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Secom Co Ltd,9735,0.021288,Industrials,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Incyte Corp,INCY,0.021288,Health Care,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,SK Square Co Ltd,402340,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Japan Post Holdings Co Ltd,6178,0.021288,Financials,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Tenaga Nasional Bhd,TNB,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,E.Sun Financial Holding Co Ltd,2884,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Best Buy Co Inc,BBY,0.021288,Consumer Discretionary,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Asia Vital Components Co Ltd,3017,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Sage Group PLC/The,SGE,0.021288,Information Technology,United Kingdom,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Titan Co Ltd,TTAN,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Merck KGaA,MRK,0.021288,Health Care,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,UltraTech Cement Ltd,UTCEM,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Bank Rakyat Indonesia Persero Tbk PT,BBRI,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,DSM-Firmenich AG,DSFIR,0.021288,Materials,Netherlands,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Inpex Corp,1605,0.021288,Energy,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Wuxi Biologics Cayman Inc,2269,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Essex Property Trust Inc,ESS,0.021288,Real Estate,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,TransUnion,TRU,0.021288,Industrials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,ABN AMRO Bank NV,ABN,0.021288,Financials,Netherlands,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,KeyCorp,KEY,0.021288,Financials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Rollins Inc,ROL,0.021288,Industrials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Hang Seng Bank Ltd,11,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,International Flavors & Fragrances Inc,IFF,0.021288,Materials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Allegion plc,ALLE,0.021288,Industrials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Smith & Nephew PLC,SN/,0.021288,Health Care,United Kingdom,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Chocoladefabriken Lindt & Spruengli AG,LISP,0.021288,Consumer Staples,Switzerland,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Mid-America Apartment Communities Inc,MAA,0.021288,Real Estate,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Konami Group Corp,9766,0.021288,Communication,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Wartsila OYJ Abp,WRT1V,0.021288,Industrials,Finland,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,CLP Holdings Ltd,2,0.021288,Utilities,Hong Kong,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Public Bank Bhd,PBK,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Omnicom Group Inc,OMC,0.021288,Communication,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,HD Hyundai Electric Co Ltd,267260,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Schindler Holding AG,SCHP,0.021288,Industrials,Switzerland,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Credit Agricole SA,ACA,0.021288,Financials,France,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Pan American Silver Corp,PAAS,0.021288,Materials,Canada,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,F5 Inc,FFIV,0.021288,Information Technology,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Wiwynn Corp,6669,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Terna - Rete Elettrica Nazionale,TRN,0.021288,Utilities,Italy,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,HD Korea Shipbuilding & Offshore Engineering Co Ltd,009540,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Masco Corp,MAS,0.021288,Industrials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,EDP SA,EDP,0.021288,Utilities,Portugal,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Geely Automobile Holdings Ltd,175,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Samsung Biologics Co Ltd,207940,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,ITC Ltd,ITC,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Fidelity National Financial Inc,FNF,0.021288,Financials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Avery Dennison Corp,AVY,0.021288,Materials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Qatar Islamic Bank QPSC,QIBK,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Svenska Handelsbanken AB,SHBA,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Okta Inc,OKTA,0.021288,Information Technology,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,ACWA Power Co,ACWA,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,CF Industries Holdings Inc,CF,0.021288,Materials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Textron Inc,TXT,0.021288,Industrials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Tourmaline Oil Corp,TOU,0.021288,Energy,Canada,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,BPER Banca SPA,BPE,0.021288,Financials,Italy,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Keppel Ltd,KEP,0.021288,Industrials,Singapore,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Link REIT,823,0.021288,Real Estate,Hong Kong,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,DocuSign Inc,DOCU,0.021288,Technology,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,WP Carey Inc,WPC,0.021288,Real Estate,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,First Quantum Minerals Ltd,FM,0.021288,Materials,Canada,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Alteogen Inc,196170,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,BT Group PLC,BT/A,0.021288,Telecommunications,United Kingdom,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Nippon Yusen KK,9101,0.021288,Industrials,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Hindalco Industries Ltd,HNDL,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Asustek Computer Inc,2357,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,FinecoBank Banca Fineco SpA,FBK,0.021288,Financials,Italy,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,JB Hunt Transport Services Inc,JBHT,0.021288,Industrials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Gen Digital Inc,GEN,0.021288,Information Technology,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Israel Discount Bank Ltd,DSCT,0.021288,Financials,Israel,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Tyson Foods Inc,TSN,0.021288,Consumer Staples,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Emirates NBD Bank PJSC,EMIRATES,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Cemex SAB de CV,CEMEXCPO,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Royalty Pharma PLC,RPRX,0.021288,Health Care,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Ball Corp,BALL,0.021288,Materials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Zebra Technologies Corp,ZBRA,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,CIMB Group Holdings Bhd,CIMB,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Kubota Corp,6326,0.010644,Industrials,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,ACS Actividades de Construccion y Servicios SA,ACS,0.010644,Industrials,Spain,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Sumitomo Realty & Development Co Ltd,8830,0.010644,Real Estate,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Origin Energy Ltd,ORG,0.010644,Utilities,Australia,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,ANTA Sports Products Ltd,2020,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Kakao Corp,035720,0.010644,Technology,"Korea, Republic of",Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,TS Financial Holding Co Ltd,2887,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Kansai Electric Power Co Inc/The,9503,0.010644,Utilities,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Uni-President Enterprises Corp,1216,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,UPM-Kymmene Oyj,UPM,0.010644,Materials,Finland,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Power Grid Corp of India Ltd,PWGR,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Henkel AG & Co KGaA,HEN3,0.010644,Consumer Staples,Germany,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Cooper Cos Inc/The,COO,0.010644,Health Care,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Rentokil Initial PLC,RTO,0.010644,Industrials,United Kingdom,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,BE Semiconductor Industries NV,BESI,0.010644,Information Technology,Netherlands,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Kajima Corp,1812,0.010644,Industrials,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Yuanta Financial Holding Co Ltd,2885,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Sekisui House Ltd,1928,0.010644,Consumer Discretionary,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Kimco Realty Corp,KIM,0.010644,Real Estate,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Olympus Corp,7733,0.010644,Health Care,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,LG Energy Solution Ltd,373220,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Carlyle Group Inc/The,CG,0.010644,Financials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Suncorp Group Ltd,SUN,0.010644,Financials,Australia,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Computershare Ltd,CPU,0.010644,Industrials,Australia,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,China Petroleum & Chemical Corp,386,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Subaru Corp,7270,0.010644,Consumer Discretionary,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Julius Baer Group Ltd,BAER,0.010644,Financials,Switzerland,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Kerry Group PLC,KYGA,0.010644,Consumer Staples,Ireland,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Everest Group Ltd,EG,0.010644,Financials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Wistron Corp,3231,0.010644,Technology,Taiwan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Boliden AB,BOL,0.010644,Materials,Sweden,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Clorox Co/The,CLX,0.010644,Consumer Staples,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Shopify Inc,SHOP,0.010644,Information Technology,Canada,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Fisher & Paykel Healthcare Corp Ltd,FPH,0.010644,Health Care,New Zealand,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Alamos Gold Inc,AGI,0.010644,Materials,Canada,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Cia de Saneamento Basico do Estado de Sao Paulo SABESP,SBSP3,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Osaka Gas Co Ltd,9532,0.010644,Utilities,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Samsung C&T Corp,028260,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,GEA Group AG,G1A,0.010644,Industrials,Germany,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,NIO Inc,9866,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Li Auto Inc,2015,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Grasim Industries Ltd,GRASIM,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Samsung Heavy Industries Co Ltd,010140,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Domino's Pizza Inc,DPZ,0.010644,Consumer Discretionary,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,SBI Holdings Inc,8473,0.010644,Financials,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Bombardier Inc,BBD/B,0.010644,Industrials,Canada,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Sonova Holding AG,SOON,0.010644,Health Care,Switzerland,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,CK Asset Holdings Ltd,1113,0.010644,Real Estate,Hong Kong,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Evolution Mining Ltd,EVN,0.010644,Materials,Australia,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Emera Inc,EMA,0.010644,Utilities,Canada,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Magna International Inc,MG,0.010644,Consumer Discretionary,Canada,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Stantec Inc,STN,0.010644,Industrials,Canada,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Scentre Group,SCG,0.010644,Real Estate,Australia,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,InterGlobe Aviation Ltd,INDIGO,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Imperial Oil Ltd,IMO,0.010644,Energy,Canada,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Euronext NV,ENX,0.010644,Financials,France,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Hyundai Mobis Co Ltd,012330,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Obayashi Corp,1802,0.010644,Industrials,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Hanwha Ocean Co Ltd,042660,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Air Liquide SA,nan,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Samsung SDI Co Ltd,006400,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Japan Exchange Group Inc,8697,0.010644,Financials,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Antofagasta PLC,ANTO,0.010644,Materials,United Kingdom,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Pan Pacific International Holdings Corp,7532,0.010644,Consumer Discretionary,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,JSW Steel Ltd,JSTL,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Insurance Australia Group Ltd,IAG,0.010644,Financials,Australia,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Kirin Holdings Co Ltd,2503,0.010644,Consumer Staples,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Moncler SpA,MONC,0.010644,Consumer Discretionary,Italy,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,IDEX Corp,IEX,0.010644,Industrials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Bank Mandiri Persero Tbk PT,BMRI,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Santos Ltd,STO,0.010644,Energy,Australia,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Centrais Eletricas Brasileiras SA,ELET3,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Cochlear Ltd,COH,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Snam SpA,SRG,0.010644,Utilities,Italy,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Accor SA,AC,0.010644,Consumer Discretionary,France,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Hyundai Rotem Co Ltd,064350,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Nongfu Spring Co Ltd,9633,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
